feature_index,metabolite,method,inchikey,hmdb,kegg,missing_fraction,high_coverage,analysis,normalization,converged,beta_time,beta_group,beta_time_group,se_group_robust,p_group,p_time_group,working_correlation,error,q_group,q_time_group
731,N-delta-acetylornithine,Method 3,SRXKAYJJGAAOBP-UHFFFAOYSA-N,HMDB0003357,C00437,0.0,True,within_12m,provided_area,True,0.0003897913793946121,0.43990439580061924,-0.03143071738866132,0.2425075655266802,0.06968047348050863,0.11940594555397431,0.8425121416598107,,0.4948494642090358,0.7706084016992897
177,N-acetylglucosaminylasparagine,Method 1,YTTRPBWEMMPYSW-VFFCQLMOSA-N,HMDB0000489,C04540,0.009398496240601503,True,within_12m,provided_area,True,0.0018125929969581899,-0.4595907316076214,-0.06140724186879315,0.2541488934484283,0.07055168951566863,0.06638374515327189,0.735714870953831,,0.4982217624786262,0.7522236655268406
728,6-oxopiperidine-2-carboxylate,Method 3,FZXCPFJMYOQZCA-UHFFFAOYSA-N,HMDB0061705,,0.0018796992481203006,True,within_12m,provided_area,True,0.0007992319430877332,0.3684984069465776,-0.016541048547224862,0.20504147596417382,0.0723055259688961,0.5258300211156504,0.7850903790410558,,0.5077544477257118,0.8936430202414622
1043,octadecenedioate (C18:1-DC),Method 3,YDPSQMGOAILWPE-FYWRMAATSA-N,,,0.041353383458646614,True,within_12m,provided_area,True,-0.006553351132049167,0.6140777972545918,0.011115614581060213,0.34338238430237855,0.07372429549505644,0.6584741869249721,0.797803787347032,,0.5148413302071441,0.9324917744513518
82,phytanate,Method 3,RLCKHJSFHOZMDR-UHFFFAOYSA-N,HMDB0000801,C01607,0.0037593984962406013,True,within_12m,provided_area,True,-0.009804332025331064,0.5934998433932643,0.0019525468482814968,0.3336221810703275,0.07524665025468871,0.9545500965488815,0.7474310603184697,,0.5225692782880869,0.9919112712524151
160,N-acetylalanine,Method 4,KTHDTJVBEPMMGL-VKHMYHEASA-N,HMDB0000766,C02847,0.0,True,within_12m,provided_area,True,0.0008772030369770497,-0.2280264021373641,-0.0021914216138589956,0.1292845504319298,0.07777306755360065,0.6915477411499238,0.9321788355615659,,0.5344247848084732,0.9365845261627834
315,indolepropionate,Method 3,GOLXRNDWAUTYKT-UHFFFAOYSA-N,HMDB0002302,,0.24812030075187969,False,within_12m,provided_area,True,-0.013279473869347868,-1.4477638607882455,-0.03158455120240726,0.8214589929685232,0.07799669671482395,0.5528001720816211,0.6950201320715684,,0.5344247848084732,0.9045547341218065
957,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,Method 2,LWXLWRXRJKMNLM-XBUMEPTLSA-N,HMDB0007228,,0.2274436090225564,False,within_12m,provided_area,True,0.004496822927640922,-0.9448513691063793,-0.05255707256520429,0.5371456254927168,0.07857364648308127,0.10558286147587372,0.8933065203276452,,0.5344247848084732,0.7706084016992897
1067,N4-acetyl-5-hydroxysulfamethoxazole*,Method 3,YKWZTWOYFWCVKH-UHFFFAOYSA-N,,,0.9887218045112782,False,within_12m,provided_area,True,0.0010158175039941648,-0.052181308609575885,-0.0010158175039941839,0.029695221963744543,0.0788787645179322,0.43031979488735983,0.0012419554424797235,,0.5344247848084732,0.8531734734596392
176,isocitrate,Method 1,ODBLHEXUDAPZAU-OKKQSCSOSA-N,HMDB0001874,C00451,0.005639097744360902,True,within_12m,provided_area,True,0.0007887568153230984,-0.5778536744222125,-0.015253243054843945,0.3293097452652647,0.07930343109789288,0.7018708432194138,0.6019145583826601,,0.5344247848084732,0.9365845261627834
651,N-palmitoyltaurine,Method 3,LPDJCYFKKSLKRO-UHFFFAOYSA-N,,,0.20112781954887218,False,within_12m,provided_area,True,-0.014256774323861052,0.6861319936594522,0.052272670796651564,0.3915174789500258,0.0796889178308832,0.4273339290692528,0.3883966732878794,,0.5344247848084732,0.8531734734596392
526,glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,Method 2,WBOZIXHPUPAOIA-YEWIENRVSA-N,"HMDB0004975,HMDB0010712",,0.17481203007518797,True,within_12m,provided_area,True,-0.0028343788891583136,-0.9052458070326762,-0.0070904015133438185,0.5176461070477681,0.08033017500203418,0.9206338142835971,0.41148211267961576,,0.5344247848084732,0.9723935620064174
1138,6-hydroxywarfarin,Method 3,IQWPEJBUOJQPDE-UHFFFAOYSA-N,"HMDB0013883,HMDB0013880",,0.9680451127819549,False,within_12m,provided_area,True,0.002755009391547081,-0.03852652522423866,-0.002755009391547089,0.022039211385881642,0.08044844279464253,0.07917698836360335,1.5621728033297744,,0.5344247848084732,0.7522236655268406
961,perfluorooctanesulfonate (PFOS),Method 4,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,HMDB0059586,C18142,0.0037593984962406013,True,within_12m,provided_area,True,-0.007072845621444384,-0.7573793203583846,-0.0036088176094706986,0.4341944703570482,0.08110121019097151,0.8524929145216629,0.8604158449346552,,0.5344247848084732,0.9554673069490138
186,choline,Method 1,CRBHXDCYXIISFC-UHFFFAOYSA-N,HMDB0000097,C00114,0.0,True,within_12m,provided_area,True,0.0008291951653992555,-0.1953696812257154,-0.006068885838517484,0.11220178393805048,0.08164238210613536,0.530340522190598,0.7555972141696351,,0.5344247848084732,0.8949711600692112
33,3-(4-hydroxyphenyl)lactate,Method 3,JVGVDSSUAVXRDY-UHFFFAOYSA-N,HMDB0000755,C03672,0.0,True,within_12m,provided_area,True,-0.004542834063203575,0.468335924059816,-0.012836738467895919,0.269516860869878,0.08226599457216738,0.2563003087102639,0.9315602074632362,,0.5344247848084732,0.7850312870147734
659,cis-urocanate,Method 3,LOIYMIARKYCTBW-UPHRSURJSA-N,HMDB0034174,,0.06954887218045112,True,within_12m,provided_area,True,-0.00020436794115893023,-0.6692456922511921,-0.017562584802135354,0.3857281352973507,0.08273741755425372,0.6823880678234985,0.5054524810939693,,0.5344247848084732,0.9365845261627834
173,4-hydroxyphenylpyruvate,Method 3,KKADPXVIOXHVKN-UHFFFAOYSA-N,HMDB0000707,C01179,0.0,True,within_12m,provided_area,True,-0.005159539891643768,0.3993656756957368,-0.01069841819138882,0.2301872687966591,0.08274791210800439,0.5734270006029218,0.905688537553189,,0.5344247848084732,0.9123319474655659
767,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Method 2,WKZHECFHXLTOLJ-QYKFWSDSSA-N,HMDB0012107,,0.0,True,within_12m,provided_area,True,3.9198671614052824e-05,-0.28030269179375633,0.002621580952870765,0.16164456550816325,0.08290599287004954,0.7569487629989005,0.8562352125390037,,0.5344247848084732,0.9457893106540901
482,ectoine,Method 1,WQXNXVUDBPYKBA-YFKPBYRVSA-N,HMDB0240650,C06231,0.0018796992481203006,True,within_12m,provided_area,True,0.0053220768894701315,-0.6664870363195581,-0.007515668070993043,0.3854511953139504,0.08378963259251639,0.7854318718951622,0.5073761690408362,,0.5373419269504299,0.9471474925108294
330,propionylglycine,Method 3,WOMAZEJKVZLLFE-UHFFFAOYSA-N,HMDB0000783,,0.4548872180451128,False,within_12m,provided_area,True,0.01869188190676144,-0.7461586314264032,0.04789689673754759,0.4327066642570052,0.08463596626847347,0.3357778280337902,0.24639633578166883,,0.5373419269504299,0.7901196131373325
44,cysteinylglycine,Method 1,ZUKPVRWZDMRIEO-UHFFFAOYSA-N,HMDB0000078,C01419,0.0,True,within_12m,provided_area,True,-0.000620145721691468,-0.36089428827000053,-0.028436595525466013,0.2092904507753339,0.08464097178694123,0.06564392495515611,0.5621702203597403,,0.5373419269504299,0.7522236655268406
803,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",Method 2,MDRFMTLYKHBJTF-YECRPIIFSA-N,"HMDB0240610,HMDB0240632",,0.0,True,within_12m,provided_area,True,0.0011988653447238184,-0.29243789830276345,-0.00246762721175348,0.1701498711230243,0.08566760428826059,0.7974979721889597,0.7166669421702162,,0.5411265255796159,0.9471474925108294
363,campesterol,Method 2,SGNBVLSWZMBQTH-PODYLUTMSA-N,HMDB0002869,C01789,0.18609022556390978,True,within_12m,provided_area,True,-0.010539731592493636,0.8363481826716862,-0.026495507506135937,0.4878903569043385,0.08648954261629622,0.42019258560823103,0.7261188229040069,,0.5429792234672228,0.8511647773174956
206,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Method 2,WTJKGGKOPKCXLL-PFDVCBLKSA-N,HMDB0007972,C13875,0.0,True,within_12m,provided_area,True,0.0005155483465132231,-0.16939947445618103,-0.01955589904903303,0.09893102462213366,0.08684161825398982,0.0036118277436447016,0.8262146046914319,,0.5429792234672228,0.28375421711008686
679,norfluoxetine,Method 2,WIQRCHMSJFFONW-UHFFFAOYSA-N,HMDB0060551,,0.9755639097744361,False,within_12m,provided_area,True,-0.0016845993967418507,-0.09225550407266772,0.0016845993967418422,0.05403702248294993,0.08777285347915602,0.449956908721603,1.0192808253496355,,0.5429792234672228,0.854136444979075
420,1-arachidonylglycerol (20:4),Method 3,DCPCOKIYJYGMDN-DOFZRALJSA-N,HMDB11578,C13857,0.005639097744360902,True,within_12m,provided_area,True,0.005879492398857784,-0.5690084435713395,0.011351969733077486,0.3335129261477599,0.08798832378949427,0.6119776557090679,0.6649905961281642,,0.5429792234672228,0.9190632177136181
243,glycodeoxycholate,Method 2,WVULKSPCQVQLCU-BUXLTGKBSA-N,HMDB00631,C05464,0.4906015037593985,False,within_12m,provided_area,True,0.011933780981865465,-1.034317319070597,-0.0033125497390856106,0.6064971258189557,0.08812073316413163,0.8901774972071094,0.7625036894065469,,0.5429792234672228,0.9680919467804826
1091,ascorbic acid 3-sulfate*,Method 4,FBFZPSQPKNIVMT-ZAFYKAAXSA-N,,,0.0,True,within_12m,provided_area,True,0.005837803698301093,-0.4078897036658811,-0.048245001860824324,0.23993127545596446,0.08912580210632849,0.06065439614376582,0.7097327509415579,,0.5464933329153898,0.7522236655268406
545,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Method 3,ZIVKBPVUJZDVBI-MHACIFFSSA-N,,,0.21428571428571427,False,within_12m,provided_area,True,-0.0032627442541109455,-0.7713225619020015,-0.004599670899406312,0.45466110919857256,0.0897953961198969,0.8813830289802229,0.8425287352959735,,0.5479262763238368,0.9642284311820194
1225,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",Method 3,NIFITBVFNGQSNA-SOFGYWHQSA-N,,,0.0,True,within_12m,provided_area,True,-0.007425622499234573,0.6905439086769722,0.038309416062419645,0.40842088402710786,0.09088161353631402,0.4279524836653352,0.7221251421826327,,0.5479718790391536,0.8531734734596392
752,N-acetylmethionine sulfoxide,Method 1,NPIMMZJBURSMON-UHFFFAOYSA-N,,,0.29699248120300753,False,within_12m,provided_area,True,0.005524281135110578,-0.821691031380253,-0.03578874671085232,0.4864199843343938,0.09116913928570652,0.07743039664373257,0.9218675787835094,,0.5479718790391536,0.7522236655268406
288,"2,3-dihydroxypyridine",Method 1,GGOZGYRTNQBSSA-UHFFFAOYSA-N,,,0.33646616541353386,False,within_12m,provided_area,True,0.018007246043832924,-0.8807766690098042,-0.030496396292222103,0.5221743910674524,0.09165179629788803,0.7123109045438513,0.32937133113107925,,0.5479718790391536,0.9365845261627834
274,3-hydroxyoctanoate,Method 3,NDPLAKGOSZHTPH-UHFFFAOYSA-N,HMDB0001954,C20793,0.0,True,within_12m,provided_area,True,-0.005133919224538112,0.5556982664798362,-0.004945352886820759,0.3300387347279099,0.09223260261240396,0.8607547393448202,0.6657833829367247,,0.5479718790391536,0.9554673069490138
944,naringenin 7-glucuronide,Method 3,BDCRTIDKZGEVEN-UHFFFAOYSA-N,,,0.7105263157894737,False,within_12m,provided_area,True,-0.002700690009769405,0.6515474941742108,-0.022955371622553056,0.38715172136298825,0.09238951948879724,0.7684672077846612,0.20633237631135187,,0.5479718790391536,0.9471474925108294
522,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Method 2,PSVRFUPOQYJOOZ-QNPWAGBNSA-N,HMDB0008048,,0.0,True,within_12m,provided_area,True,0.001317301266606946,-0.21716392806071166,-0.0022775559684687185,0.1291816163400015,0.09274843428244034,0.7164698870213495,0.7100303944333876,,0.5479718790391536,0.9380606894192197
953,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,Method 2,ZDBLXLQFRZTIIU-ZPNZQGKLSA-N,HMDB0007250,,0.6447368421052632,False,within_12m,provided_area,True,0.007575695211579536,-0.728533602556434,-0.007185562576025303,0.43351443068311646,0.0928544234171358,0.6646477261216489,0.6060120101516094,,0.5479718790391536,0.9324917744513518
564,16alpha-hydroxy DHEA 3-sulfate,Method 3,ALBNSVAJDFJRKQ-UAFBDMIJSA-N,HMDB0062544,,0.0,True,within_12m,provided_area,True,-0.015010620026261225,0.6182525525285538,0.021679732089609702,0.36883594853383034,0.09369385584619418,0.16063025545539156,0.8212206037741445,,0.550265734182478,0.7706084016992897
842,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Method 2,IIZPXYDJLKNOIY-JXPKJXOSSA-N,HMDB0007982,C05208,0.007518796992481203,True,within_12m,provided_area,True,0.001788669633216083,-0.20458595035422072,-0.010916725449333458,0.12229350267044413,0.09434513273757329,0.12832583207750253,0.6121665846354372,,0.550265734182478,0.7706084016992897
192,fluoxetine,Method 2,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,HMDB0014615,D00326,0.9755639097744361,False,within_12m,provided_area,True,-0.00381715325284095,-0.17386488348979628,0.0038171532528409394,0.10413168202500954,0.09498593098445383,0.4105831541011101,1.1511198478507594,,0.550265734182478,0.8459619291484427
603,sedoheptulose,Method 4,HSNZZMHEPUFJNZ-SHUUEZRQSA-N,HMDB0003219,C02076,0.462406015037594,False,within_12m,provided_area,True,-0.003106935995813187,0.6039219462436303,0.06714693535639091,0.36182148146210924,0.09509443548025823,0.18910301900229165,0.7418162119153757,,0.550265734182478,0.7829951087602092
833,glycocholate sulfate,Method 3,ZXUWKFXQTSOVDY-FTKNGHMZSA-N,,,0.5413533834586466,False,within_12m,provided_area,True,-0.012374425831914653,0.6183115062635681,0.10461966050548212,0.37082041883882916,0.09543192525996835,0.05442685530238623,0.7190043413932157,,0.550265734182478,0.7266783190652486
1137,7-hydroxywarfarin,Method 3,SKFYEJMLNMTTJA-UHFFFAOYSA-N,HMDB0013886,,0.9680451127819549,False,within_12m,provided_area,True,0.0020904690484826976,-0.03785652033006231,-0.0020904690484827176,0.022842121936804686,0.09745643420668362,0.06563535864182808,1.6950198526039728,,0.5577037192330057,0.7522236655268406
257,sphingosine 1-phosphate,Method 2,DUYSYHSSBDVJSM-KRWOKUGFSA-N,HMDB0000277,C06124,0.0,True,within_12m,provided_area,True,-0.0018604807635157455,-0.2938683391067478,-0.007207773516473579,0.17755619489678082,0.09790983382398383,0.5534490182968261,0.703367153152363,,0.5577037192330057,0.9045547341218065
979,"ceramide (d18:1/17:0, d17:1/18:0)*",Method 2,ICWGMOFDULMCFL-SJCQXOIGSA-N,"HMDB0240683,HMDB0240678",,0.16729323308270677,True,within_12m,provided_area,True,0.003813639002923982,-0.543106973785041,0.008682977631880364,0.3282868307489944,0.09805292120166607,0.7200403612858551,0.8054158323989473,,0.5577037192330057,0.9381378878278572
556,2-hydroxyglutarate,Method 1,HWXBTNAVRSUOJR-UHFFFAOYSA-N,HMDB0059655,C02630,0.005639097744360902,True,within_12m,provided_area,True,0.0017662966228947571,-0.5327848683108762,-0.005797889798767206,0.3227343733698072,0.0987699492558307,0.35230703789069184,0.8421728936205481,,0.5592514694350413,0.8048863026766481
757,N-acetyl-S-allyl-cysteine,Method 3,LKRAEHUDIUJBSF-ZETCQYMHSA-N,HMDB0240543,,0.518796992481203,False,within_12m,provided_area,True,0.00041008800011096145,-0.6606412123239641,-0.09645035207811349,0.40089956517731995,0.09937379810318743,0.28024753775490674,0.3349061471766344,,0.5601473731646036,0.7850312870147734
778,4-methylguaiacol sulfate,Method 3,LILXPJXZNJTPQZ-UHFFFAOYSA-N,,,0.2781954887218045,False,within_12m,provided_area,True,0.009555937132380586,-1.0569006886936019,-0.02565920628405541,0.6437794125222209,0.10064960637860028,0.7756654167480524,0.5588274763560171,,0.5648060500799131,0.9471474925108294
663,paroxetine,Method 2,AHOUBRCZNHFOSL-YOEHRIQHSA-N,HMDB0014853,"C07415,D02362",0.9924812030075187,False,within_12m,provided_area,True,0.0016828597238432376,-0.04695666395371305,-0.001682859723843239,0.028743996533893475,0.10233942340427073,0.10763971079012422,0.010278273411950421,,0.5711829465442547,0.7706084016992897
198,arachidonoyl ethanolamide,Method 2,LGEQQWMQCRIYKG-DOFZRALJSA-N,HMDB0004080,C11695,0.5037593984962406,False,within_12m,provided_area,True,0.005784706738846416,-0.4055848901520824,0.01716645792881914,0.24870027885858306,0.10292872921314217,0.7111095617926724,0.35673798943670926,,0.5711829465442547,0.9365845261627834
588,alpha-ketoglutaramate*,Method 4,COJBGNAUUSNXHX-UHFFFAOYSA-N,HMDB0001552,C00940,0.0,True,within_12m,provided_area,True,-0.0021298692895298887,0.2761049850859139,-0.00959357521175441,0.17019025794776793,0.10473242692940629,0.33955921133283373,0.7782582264220799,,0.5711829465442547,0.7932616584689081
690,N-acetylcarnosine,Method 1,BKAYIFDRRZZKNF-VIFPVBQESA-N,HMDB0012881,,0.0018796992481203006,True,within_12m,provided_area,True,-0.0008006647001005217,-0.36771718621964145,-0.001969892808354569,0.22705485745324583,0.10533797997252813,0.8718557893320196,0.8774563957625447,,0.5711829465442547,0.959705301147404
978,"ceramide (d18:1/14:0, d16:1/16:0)*",Method 2,ZKRPGPZHULJLKJ-IMVLJIQESA-N,"HMDB0240681,HMDB0011773",,0.09210526315789473,True,within_12m,provided_area,True,-0.003410549294551844,0.4881108161566804,0.03928283609755637,0.3020691644490684,0.1061179019090925,0.43290091882522097,0.7072087499312226,,0.5711829465442547,0.854136444979075
699,4-methylcatechol sulfate,Method 3,NCOMUGOPQPRVSE-UHFFFAOYSA-N,HMDB0240459,,0.011278195488721804,True,within_12m,provided_area,True,0.01568121296505945,-1.0090221170455644,-0.04727566423307903,0.6248328301223186,0.1063394309362732,0.43664501280526846,0.731123223973705,,0.5711829465442547,0.854136444979075
512,3-(cystein-S-yl)acetaminophen*,Method 1,LLHICPSCVFRWDT-UHFFFAOYSA-N,HMDB0240217,,0.8345864661654135,False,within_12m,provided_area,True,0.006353272748113554,-0.5233046138907504,-0.05528660249557825,0.3243741606106222,0.1066848491445832,0.16430107974670838,0.5675596606937772,,0.5711829465442547,0.7706084016992897
782,methyl-4-hydroxybenzoate sulfate,Method 3,IBEAHXYYSZWGED-UHFFFAOYSA-N,HMDB0041646,,0.03007518796992481,True,within_12m,provided_area,True,-0.02204293214574508,0.9281297115607429,0.003895649337757264,0.5756536898515039,0.10689543879129969,0.9507921874360417,0.5099267141436562,,0.5711829465442547,0.9919112712524151
1071,glycine conjugate of C10H12O2*,Method 3,,,,0.19736842105263158,True,within_12m,provided_area,True,0.008934139359428583,-0.6491636543612974,-0.0624941029160885,0.4027329101996758,0.10698452557790045,0.2294058487647569,0.5406127072184677,,0.5711829465442547,0.7845946675032586
174,butyrate/isobutyrate (4:0),Method 3,FERIUCNNQQJTOY-UHFFFAOYSA-N,HMDB0000039,C00246,0.0,True,within_12m,provided_area,True,-0.0015364260116312108,-0.657987530038745,0.025141255937481396,0.4083239788571084,0.10708495494487355,0.4558693121315972,0.8022146865302637,,0.5711829465442547,0.8542918424838356
1017,levetiracetam,Method 1,HPHUVLMMVZITSG-LURJTMIESA-N,HMDB0015333,C07841,0.9868421052631579,False,within_12m,provided_area,True,0.009012051074784633,-0.2186633821055952,-0.009012051074784611,0.13585434845343805,0.10749771428005177,0.14548031098320746,0.5406504676095847,,0.5711829465442547,0.7706084016992897
1114,"N2-acetyl,N6-methyllysine",Method 1,MKWKYAGEJHBUOX-QMMMGPOBSA-N,,,0.016917293233082706,True,within_12m,provided_area,True,0.0014235958049294121,-0.6239247441168034,-0.006788165887669794,0.38770686406320404,0.10755747434766214,0.779293961253902,0.8093097036549217,,0.5711829465442547,0.9471474925108294
340,10-undecenoate (11:1n1),Method 3,FRPZMMHWLSIFAZ-UHFFFAOYSA-N,HMDB0033724,C13910,0.0,True,within_12m,provided_area,True,-0.0032873471718406475,0.4669579176870381,0.0012879493761109597,0.29027963146630986,0.10769320471836785,0.9684211659555582,0.7558935202924238,,0.5711829465442547,0.9935345929165411
439,phenol sulfate,Method 3,CTYRPMDGLDAWRQ-UHFFFAOYSA-N,HMDB0060015,C02180,0.0,True,within_12m,provided_area,True,0.0015616383304942324,-0.7578439904679499,-0.029946887525450744,0.47185938496326374,0.10825630128497434,0.30325337068110003,0.527094405378258,,0.5717570198118183,0.7850312870147734
285,oxalate (ethanedioate),Method 3,MUBZPKHOEPUJKR-UHFFFAOYSA-N,HMDB0002329,C00209,0.0,True,within_12m,provided_area,True,0.0025979260500117785,-0.5421306973387653,-0.04265719498003649,0.33893871989000524,0.1097107179467784,0.09576153483464485,0.6858498669166443,,0.5728654610368422,0.7642500183258742
422,cysteine-glutathione disulfide,Method 1,BNRXZEPOHPEEAS-UHFFFAOYSA-N,HMDB0000656,R00900,0.11842105263157894,True,within_12m,provided_area,True,0.0063991248316116744,-0.8239154111243467,0.0159788254370538,0.5160487680139579,0.11035837922334146,0.8260720073510555,0.6348780918606624,,0.5728654610368422,0.950869111411363
868,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,Method 2,FORFDCPQKJHEBF-JEFUZMEDSA-N,HMDB0008039,,0.0,True,within_12m,provided_area,True,-0.0005491724808637769,-0.14028451181604382,-0.01080679823535057,0.0879255164832832,0.1106021211560303,0.15447337605599915,0.8890410948803632,,0.5728654610368422,0.7706084016992897
1045,octadecadienedioate (C18:2-DC)*,Method 3,ZKQNWTGXRAIVGG-PXELCPQFSA-N,,,0.041353383458646614,True,within_12m,provided_area,True,-0.009588623373187742,0.5426373676013868,0.016481627442400167,0.34018755765019754,0.11068711879738963,0.6335113630304982,0.7904392865142571,,0.5728654610368422,0.9270426306870884
802,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Method 2,AADLTHQNYQJHQV-SVLGDMRNSA-N,HMDB0012102,,0.0,True,within_12m,provided_area,True,0.001184175251139972,-0.300690604697257,-0.0066276192284025915,0.189017411317544,0.11165256019574814,0.4999485007410144,0.7216756998034343,,0.5728654610368422,0.8804471333271994
1171,tamsulosin,Method 1,DRHKJLXJIQTDTD-OAHLLOKOSA-N,HMDB0014844,"D08560,C07124",0.9605263157894737,False,within_12m,provided_area,True,0.003921262419779576,0.44074186556627626,0.009414581907040972,0.2772072431798411,0.11184915857991835,0.6626320133462992,0.39243648211134535,,0.5728654610368422,0.9324917744513518
471,"3beta,7alpha-dihydroxy-5-cholestenoate",Method 3,GYJSAWZGYQXRBS-GRJZKGIBSA-N,HMDB0012454,C17335,0.0,True,within_12m,provided_area,True,-0.002973550636918588,0.2618311954927857,0.0018824591962480447,0.1647169618510797,0.11192895047921113,0.7875343367334515,0.9732029979095854,,0.5728654610368422,0.9471474925108294
990,baclofen,Method 1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,HMDB0014327,D00241,0.9924812030075187,False,within_12m,provided_area,True,0.0010698297900379838,-0.03254650621781007,-0.0010698297900380356,0.02048773011604784,0.11215405657167146,0.16552447769197154,0.04305761664801416,,0.5728654610368422,0.7706084016992897
1235,"cis-3,4-methyleneheptanoylcarnitine",Method 2,LNGSHJPPGDBEPT-VYAYZGMFSA-N,,,0.0,True,within_12m,provided_area,True,0.004550983866293385,-0.4088102306475038,-0.0336476705578259,0.2576577787572966,0.11259412116852091,0.1536584600264976,0.7392070372639132,,0.5728654610368422,0.7706084016992897
220,carnitine,Method 1,PHIQHXFUZVPYII-ZCFIWIBFSA-N,HMDB0000062,"C00487,C00308",0.0,True,within_12m,provided_area,True,-0.0003849897981007423,-0.17493269988224508,-0.005146123622057688,0.11038517627481062,0.11302357544720515,0.5486654932172206,0.6907349004431526,,0.5728654610368422,0.9045547341218065
985,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Method 2,XWBWIAOWSABHFI-QOSDPKFLSA-N,"HMDB0240684,HMDB0240682,HMDB0004951",,0.03195488721804511,True,within_12m,provided_area,True,0.009557937004528594,-0.41295145467463407,0.033182649366839644,0.261221066510471,0.11391222370421314,0.4805769976312537,0.7516170245239194,,0.5750508642417507,0.8684654806852873
527,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Method 2,YMYQEDCYNANIPI-OQRGLTFYSA-N,,,0.0037593984962406013,True,within_12m,provided_area,True,-0.00212889572332969,-0.33043184687544486,0.018734096293374476,0.2093352908262144,0.11445507548584292,0.12422330491923393,0.8732649114932488,,0.5750900755308873,0.7706084016992897
683,N-octanoylglycine,Method 3,SAVLIIGUQOSOEP-UHFFFAOYSA-N,HMDB0000832,,0.4567669172932331,False,within_12m,provided_area,True,0.006892535354757562,-0.5322552030456904,-0.011483999110748174,0.3375479521590129,0.11483501110441743,0.8557974639917993,0.4195011593102556,,0.5750900755308873,0.9554673069490138
1156,trimethoprim,Method 1,IEDVJHCEMCRBQM-UHFFFAOYSA-N,HMDB0014583,"C01965,D00145",0.9906015037593985,False,within_12m,provided_area,True,0.0005896011431988733,-0.03905070022031228,-0.0005896011431988624,0.024838753924001672,0.11591153727855971,0.6051025321372718,-0.011925784626029806,,0.5781777871394823,0.9175390666842232
870,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Method 2,SRIGHEHXEGELQJ-YYQUKWHJSA-N,,,0.0037593984962406013,True,within_12m,provided_area,True,-0.000753560952212488,-0.13625453874348753,-0.012015833995494949,0.087361175305784,0.11883806247381738,0.041392525318420505,0.6086877721565539,,0.5898019631242194,0.6980329455209855
1073,glutamine conjugate of C7H12O2*,Method 3,,,,0.02443609022556391,True,within_12m,provided_area,True,0.0020922231317312963,0.7451198355254565,0.035881757472089056,0.47818556358639874,0.11918034895270622,0.6302652017643748,0.5508347646038265,,0.5898019631242194,0.9255179423105364
267,isovalerate (i5:0),Method 3,GWYFCOCPABKNJV-UHFFFAOYSA-N,HMDB0000718,C08262,0.0,True,within_12m,provided_area,True,-3.334141784381987e-05,-0.5138252768590437,0.00952425347680811,0.33140617436598724,0.12103602524118869,0.6780273628658208,0.8412097757348362,,0.5915512549368535,0.9365845261627834
973,sphingadienine,Method 2,KWDXKYNWAKMLKK-YQMRQDNGSA-N,,,0.16729323308270677,True,within_12m,provided_area,True,0.000248580446198967,-0.43118775846064517,-0.0027340079208879593,0.2782489850711713,0.12122621937251345,0.8580093513916065,0.8009017487606694,,0.5915512549368535,0.9554673069490138
520,chiro-inositol,Method 4,CDAISMWEOUEBRE-LKPKBOIGSA-N,HMDB0240209,C19891,0.543233082706767,False,within_12m,provided_area,True,-0.006058576067491757,0.9421796322128376,0.10148020035498069,0.6089706126047594,0.12182282427329096,0.2572972071090902,0.19489856099578745,,0.5915512549368535,0.7850312870147734
716,N-acetyl-1-methylhistidine*,Method 1,GVRCKHXHWSYDEF-UHFFFAOYSA-N,HMDB0240340,,0.013157894736842105,True,within_12m,provided_area,True,-0.0020849827894651256,-0.5893503627370668,-0.02358519435008951,0.38144274592294924,0.12233274422646112,0.12229632721686487,0.8034656180187308,,0.5915512549368535,0.7706084016992897
989,ondansetron,Method 2,FELGMEQIXOGIFQ-UHFFFAOYSA-N,HMDB0005035,C07325,0.9642857142857143,False,within_12m,provided_area,True,-0.0010387843390654537,0.7603942397910587,0.10361943726026546,0.4937015060795566,0.12351398891509119,0.06253710476780636,0.1254778950424153,,0.5915512549368535,0.7522236655268406
